Packet_Size,Packet_Count,Duration,Source_Port,Destination_Port,Protocol,TCP_Flags,Window_Size,TTL,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Fwd_Packet_Length_Max,Bwd_Packet_Length_Max,Flow_Bytes_s,Flow_Packets_s,Packet_Length_Mean,Packet_Length_Std
64,43,399.41999965717474,44322,22,0,2,2892,108,1477.989913099173,11,0,64,37,14.323209425676705,0.5043598255996058,64,3.9555734179587803
751,66,133.9616287172054,50464,53,1,23,36631,94,257.18171808264583,77,70,914,1164,9325.009718544014,21.263334480674846,766,34.6135672723571
64,6,315.17411555713846,9835,995,0,2,3431,96,1184.9349505169369,11,1,64,21,40.27898816254943,1.5326088190688958,64,1.4440125799144305
819,74,587.85489000865,50175,443,1,23,33879,95,539.8039429283294,32,20,771,599,4119.053533519739,20.901744035107544,693,79.28276336632622
1374,134,764.7615427837623,22627,8888,0,24,57865,78,2841.116689468319,745,165,1375,1420,13825.070104088865,34.85294251897681,1432,1.2802675146209195
191,5732,1.9134765978306947,27885,53,0,2,1565,45,4.327287332479401,5158,4,116,1,299559.4514455185,2995.5945144551856,151,8.507491792183064
823,379,498.0348063301078,59401,80,0,24,26928,124,981.4490436208175,180,64,712,812,7632.696397708307,33.85255138259737,844,10.32612452056365
85,2446,1323.4575350034868,62293,3306,0,24,15833,73,8468.12540469447,1434,485,178,99,645.4695389436414,86.88519347736172,106,7.243920032487205
1368,710,2511.358565718215,31935,4444,0,25,55925,78,885.0552299295424,582,42,1352,1316,7689.735297594312,75.47736329865955,1386,68.95501808099846
64,25,337.6871099429708,13161,21,0,2,2830,34,961.7082275498433,22,1,64,25,64.09311379122403,0.5326061671042789,64,0.08512638688266919
42,13125,1.5245874327296356,28837,53,0,2,1004,41,7.863458863475533,11812,4,92,12,860888.6390005772,8608.886390005771,169,6.764851702833389
700,200,292.1019662163865,21373,80,0,24,25841,61,874.3266226363303,247,34,846,927,5765.751857367904,23.4161924558397,688,47.48546574495985
933,11,585.2704913770258,52368,22,1,19,38460,80,754.2857447867432,64,24,933,1142,3002.8342828302684,18.079241277905034,577,36.423525141879956
64,25,71.8719773642771,55833,80,0,2,1759,86,239.09314553381023,19,0,64,0,93.74097378888193,1.5116180983533716,64,1.4781990692887796
533,20,140.779655045101,49414,443,0,25,28018,87,1182.4634864731527,65,40,874,999,647.8754627316873,11.68659798986188,859,317.29400268857074
1343,752,4181.291364689199,8873,9999,1,25,62947,62,541.0708081022292,672,135,1307,1463,5085.30234249392,167.6739136823216,1247,46.44034377471487
64,12,99.54845792528847,23400,25,0,2,2540,75,209.92862009375904,4,1,64,4,83.51331383961464,1.1138544043607597,64,1.575525224850425
920,267,559.0290212804186,25656,8080,0,24,25864,91,1783.7805579454443,137,61,719,984,6550.818431878504,72.89828491382107,738,37.16884345574204
90,12433,3.7516296276244816,17353,53,0,2,1068,52,2.744500448595085,11189,1,105,15,331402.6498898435,3314.026498898435,134,14.645172288255575
64,6,443.5548447700419,42176,21,0,2,3157,36,872.4325659350833,13,1,64,18,209.41863278184516,0.5804802285914618,64,4.845658935508347
1309,282,504.52252515754566,7237,7777,1,24,60946,122,3407.4948200422486,750,162,1369,1474,7234.31259947154,332.30940450090566,1265,2.804645752462981
1461,119,1137.4889767521613,33623,6666,1,25,62966,34,1902.618625236236,742,51,1386,1433,26127.45973403259,115.37125484730913,1353,15.484383153858758
813,252,1022.3919033237721,42714,443,0,24,29442,58,1140.323034748597,316,43,848,760,6931.77933407963,246.64288654604348,899,20.18113393256857
970,62,865.3389993518767,59615,443,0,24,12883,94,3789.513729064823,116,26,920,741,3095.580229204422,128.93558966423836,799,7.877898606760588
157,1751,1340.3861054115546,50175,3389,0,24,9657,37,1641.1233722122856,1673,412,186,145,5055.39161258687,339.5203610545093,167,27.182987143870257
155,2013,880.0931860221247,61223,3306,0,24,11591,58,1430.0360663007245,1029,131,166,188,1770.17872972468,260.04825779288416,155,2.721918227555258
64,44,224.7304019548376,33378,53,0,2,2919,92,255.33563294889538,14,0,64,24,12.549077220243905,0.252782628737544,64,2.414951871339545
64,27,68.0900456375399,38962,53,0,2,3435,112,374.1754622208157,15,1,64,1,79.66172358295346,0.18808861305716493,64,3.928486682477888
149,8345,5.75899034234916,19211,80,0,2,689,45,2.826654046184107,7510,2,193,4,144903.87210123322,1449.0387210123322,72,12.716222301659334
64,39,150.968547816343,40875,23,0,2,1487,61,315.29925076341067,13,1,64,18,74.69246353602269,1.0272563708546996,64,4.579885429821604
1115,167,778.7473285664328,59073,443,1,19,17700,84,542.8843261276525,49,33,796,555,2977.4983311458113,12.687743631656337,871,247.42937568613945
993,253,1001.7472917432302,58521,8080,0,24,18050,111,474.0559738214465,44,58,722,953,9937.918594719009,19.40847971352907,925,18.642100250397668
707,278,409.8004769842201,28941,80,0,24,12760,57,581.31805584887,98,76,855,895,2045.0326780953583,28.90192828492179,770,21.374970018565982
64,47,363.6543182681748,29200,25,0,2,3995,106,302.535298340799,22,0,64,12,172.82239484005453,0.3307036970081123,64,0.5309052072729533
97,13986,5.041128418772165,36905,443,0,2,766,63,4.2570428839784045,12587,0,113,11,277437.883707126,2774.37883707126,60,0.8423900883567432
1098,70,623.7869902002245,62655,53,1,25,64652,71,369.0755115146158,11,55,1190,1166,9508.14125718137,18.117111917573624,519,294.73907757544674
64,5,207.1021452338653,49019,443,0,2,3208,71,249.7669829870035,19,1,64,26,133.07771434574386,0.28885897644023284,64,1.2337119443906193
97,2031,1706.6156592347206,56566,23,0,24,5634,81,2060.660476195764,962,463,136,145,1946.0808845758243,239.67733751097106,85,10.226664431462984
86,2744,3207.506753563397,61602,3389,0,24,6548,50,722.7060420981416,1860,351,115,156,5172.599054199002,282.98912265560523,173,11.891083703748436
64,21,97.22387938277267,7316,22,0,2,3142,47,733.7915734997064,10,1,64,10,105.48020527864114,0.15010663217864,64,3.2866785949871504
800,59,590.8559235160362,61860,53,0,16,54257,110,465.4276913957605,41,45,596,780,970.7840013348764,12.959128688493013,587,157.14690465198726
64,27,147.42239316522318,29785,21,0,2,3221,97,390.79283605546914,16,0,64,33,68.22409804532083,0.6868905162694566,64,1.5274042419255522
64,44,68.63713111333655,25079,143,0,2,1966,118,399.06094225539056,16,0,64,22,38.08617460911192,0.11285502275705325,64,0.13311204391828574
990,263,737.7570416688395,35998,80,0,24,26253,56,620.419434251005,259,31,838,704,2322.6273935604972,109.21157433935048,685,1.344106256394827
1444,709,2354.580250343369,4741,9999,0,25,47679,96,1049.0004710707312,114,32,1360,1456,10300.543796134933,33.506113994689755,1274,64.76136908474868
177,1262,6692.6446413484155,49379,22,0,24,7868,109,2434.588368771687,838,245,135,168,7221.570270181528,485.23592634106103,186,2.0459381288578244
1386,975,647.4104139015773,16904,9999,0,25,16009,97,2680.593731924349,626,151,1384,1371,15329.48280598501,26.536185774375788,1213,26.604451310400275
884,198,265.55062672616486,23376,8080,0,24,30237,86,1231.9579230536385,75,24,808,943,1778.5396371101883,19.674385806675936,754,27.759454720898567
125,10265,6.19648597440444,6929,53,0,2,1783,35,2.3224567702559384,9238,4,138,18,165658.40772336445,1656.5840772336446,55,3.809892272288687
64,44,90.21148295462552,6734,139,0,2,2737,68,222.56106636266253,3,0,64,36,23.545551526958896,0.8797511403425017,64,2.9341987795959446
64,12,117.47305804585918,5609,25,0,2,2232,71,275.27906806951466,28,0,64,16,61.05409887743292,0.7730207213836313,64,0.4860874415570906
64,7,358.66848869502303,30665,139,0,2,3104,94,132.33598010734204,13,0,64,11,53.45440767269316,0.19706587631797762,64,0.9989533989173984
774,96,2016.156741846595,9064,80,0,24,27281,54,688.3640819972563,122,41,905,946,4700.968475821584,58.462141555464505,809,12.834072259981017
64,23,230.83349570268905,27220,139,0,2,2131,88,161.9541481889326,28,0,64,0,24.232877412664685,0.5239168101085455,64,2.5958382968604354
128,14232,6.495695541884787,2546,80,0,2,1816,53,2.1609565571948535,12808,3,162,18,219098.93880079317,2190.9893880079317,199,31.17383321070756
170,916,1032.2717429981194,61307,23,0,24,15636,63,1944.248985098705,744,594,133,90,1984.6652209917452,63.13950305239953,125,64.45376555475131
785,166,497.4442742039516,10484,8080,0,24,23899,94,558.6311470214112,302,73,843,995,3822.174172579184,75.71749833459161,684,19.854221029170855
911,99,186.35826826664913,55917,80,1,23,61871,98,248.11452890570922,56,59,536,554,4160.237135717164,10.825081207097893,877,143.41667459309997
515,174,743.4850243107469,51992,443,1,19,33277,81,604.4942731920999,74,71,866,987,2361.1608000706046,14.099267561085826,972,34.72002346400639
115,2090,1989.0442513447892,61944,1433,0,24,10185,65,1656.5392946284326,1085,321,118,120,4790.896488345278,333.9623275049541,128,3.3791895830869727
64,14834,26.90004395950683,35355,443,0,2,1901,42,2.3020664998477787,13350,3,139,12,55144.89129582804,551.4489129582804,106,2.5114516599159553
1398,688,201.68968398081552,38326,5555,1,25,22519,32,1776.9962603121653,766,167,1339,1301,3144.172721267823,146.8146163608482,1247,16.613640029068712
64,35,200.05908466775824,39956,110,0,2,2170,103,550.9519802330351,20,1,64,2,22.51862893614018,1.2978772176802427,64,0.6746622933366105
183,10877,24.66618489402224,37830,80,0,2,992,52,1.6883613495026442,9789,3,163,3,44096.80721494957,440.9680721494957,135,1.5114843896005588
1027,47,447.26394605781724,58688,443,3,17,28688,112,467.27059750726625,16,74,1082,754,5216.052543925352,17.025311747523165,791,79.28537044270199
1388,128,295.7838954546063,40352,9999,1,24,61785,74,383.45189954101954,538,129,1355,1493,4845.06002408671,20.47504043766122,1303,32.097988764838334
1328,446,499.7908700226687,36882,7777,0,24,19917,100,488.91990941168683,379,43,1377,1383,20774.745893105577,159.23047169945775,1259,22.516492064172
173,8046,9.179414464324257,31371,443,0,2,1448,52,2.8803134419294336,7241,3,68,15,87652.64964634438,876.5264964634438,103,2.988623407958462
969,175,403.01926148477025,48516,443,0,24,8788,109,2202.089689309685,288,47,937,713,4624.745274239318,119.4890590192088,825,3.8941806322229495
136,10406,7.054074869556301,7509,443,0,2,833,48,1.7617119350653105,9365,4,181,18,147517.5723596273,1475.175723596273,145,0.16623749210804778
1449,437,1558.6052514599658,37705,8888,0,25,44602,33,1203.7904501715468,416,191,1448,1337,6271.229416212203,184.61085057662092,1283,0.26646360745191106
1160,103,133.1317307752124,55715,22,1,24,44106,87,368.10986055696696,93,13,1141,744,568.2545526993133,34.42551968543316,964,200.78160495657215
1044,67,529.2542072927137,62338,80,0,17,46840,73,458.89118862402506,98,34,670,1131,2885.4585306097397,6.249975262573604,626,39.31270460901874
832,378,508.77450855130917,34549,443,0,24,14707,106,3326.871451860613,121,11,746,967,5088.615767150908,52.65653179000008,879,19.819090581091093
857,381,537.1228435377792,39579,443,0,24,27250,105,1312.682670557162,294,75,796,925,2348.6022609845304,66.9223105768753,946,24.316169089590677
58,12898,1.054486059584366,9638,443,0,2,1705,62,6.7287623530684995,11608,4,44,17,1223155.0984262277,12231.550984262276,150,13.279531750535984
64,28,289.6129671531651,34625,995,0,2,3286,78,537.5914627541157,11,0,64,17,11.679454749864009,1.3500351278167095,64,0.8079495276281529
136,1404,1648.911617773971,51280,23,0,24,6049,104,1215.0460512656255,818,349,83,116,3134.93288481027,118.90739731306564,109,5.585494517580457
825,86,819.2014917602537,61627,53,3,22,54308,81,1029.6756764892607,45,96,837,571,2978.911136927648,25.251161170208828,844,30.384613150858115
885,136,641.4141021166324,52906,53,0,17,46296,72,1331.0934641881695,80,36,1103,1069,6775.709235592806,80.07313649342439,587,24.181933913513816
1406,943,459.35660091864685,16420,6666,0,24,43183,80,1512.2138684305633,429,147,1489,1319,7526.063705279994,65.23386844249896,1232,31.730996435735385
150,1654,1523.3531259995884,58241,3306,0,24,10335,82,1871.9123938882774,1985,407,186,149,5200.473705264223,306.4057540375409,176,26.347635887688384
64,13,223.44525636624235,45810,993,0,2,3807,106,627.6435686835032,14,0,64,11,34.39491780127399,0.3894186270606025,64,4.30584130695631
1303,455,2913.8133969025057,3725,7777,1,24,40351,59,739.0491723838082,592,173,1469,1405,2322.8159402701385,55.00334544791745,1329,9.934351511306474
175,8994,2.481792717645521,38955,443,0,2,626,46,1.706194477086315,8094,2,59,18,362399.3227175159,3623.9932271751595,100,10.459250347805096
64,44,218.8685742356554,40206,135,0,2,2768,36,599.7699084836972,29,0,64,32,77.81897212940291,0.35163193617932453,64,3.4389173860823816
1392,457,853.2109034858579,10011,8888,0,24,22468,91,643.5928348772597,697,191,1382,1427,5051.48230699797,103.082515127537,1215,6.90640328052562
1331,578,2968.4587163099595,58899,8888,1,24,37287,83,662.5445556348104,173,97,1350,1433,18687.068587406848,53.592491446062446,1207,2.090232090244387
158,1005,2667.150384201215,55707,3389,0,24,7040,97,2956.130850320718,536,501,126,80,4268.750523809853,476.4464982957105,124,11.059322483882605
87,7685,2.054697759677814,19313,443,0,2,932,44,3.3123236421542015,6916,3,174,1,374020.9460881995,3740.2094608819953,186,9.55507275908818
90,2787,8645.783952031219,64011,1433,0,24,10842,41,1720.4364110321117,727,244,185,184,4551.015549670841,75.40249032340655,98,39.375598387769884
40,9782,4.183097407764554,52372,53,0,2,1437,55,2.374558425567198,8803,2,85,6,233845.8574223711,2338.458574223711,56,5.137381719849595
1080,16,324.9130827657385,60694,80,3,16,55629,98,489.4214523786804,90,32,813,714,4704.902650224788,18.246961171002237,975,183.70579867083808
1171,187,875.6695446176955,61461,22,1,22,21053,86,1427.8222547263274,82,81,978,568,1813.67557241125,14.725086067525897,487,55.31527882258194
720,56,411.20219962318436,60548,443,0,17,55357,86,674.9770255328341,50,23,546,523,2164.818363289971,47.65258972347108,518,96.29703852897524
808,386,545.3943875118774,22753,80,0,24,17488,100,611.5796336758208,207,57,931,925,1381.32554385762,20.309081942088216,814,9.248242863056772
974,246,253.14720072657985,2950,80,0,24,14533,101,641.596960180504,207,47,719,873,3286.901908685774,31.905263023169457,901,13.22424389111606
930,99,435.2333195782359,20465,8080,0,24,31246,119,798.247678611619,235,46,871,768,3623.9781987483625,39.175409820752485,866,15.367030799655018
908,166,422.1474071659339,64914,80,0,21,47433,85,303.5740561068351,51,10,964,663,2763.3696151874224,21.667294512896724,701,107.70090885777944
1467,326,383.3463829143469,51297,6666,1,24,22709,124,1225.0554178655782,486,66,1340,1325,2097.9937874547463,24.592208449857075,1263,4.597051956196635
1485,455,3247.8745810206137,35542,5555,1,24,20106,126,1313.3936115049514,668,175,1477,1327,27086.240180837565,68.97347498825793,1279,41.7693240473105
1459,367,480.6560142551767,19496,9999,1,24,43750,118,382.83103525915556,739,36,1478,1374,3710.553371702279,54.13911898545464,1333,26.031334014697652
1308,706,1554.3357295842954,25074,7777,0,25,9690,53,1985.7302940163438,520,62,1377,1388,8775.159778267544,29.072346719868573,1200,50.93841205478036
1418,274,1409.821094275586,57324,4444,0,24,37070,88,777.504982056385,586,152,1384,1397,2192.725159443008,296.8812862147712,1359,10.831276806863526
892,174,692.1827865995056,49442,80,0,24,23533,119,586.0140191898113,43,59,657,1078,1392.489017205232,27.860845086453153,683,139.86857261785985
861,344,419.58395564043667,55594,80,0,24,23989,122,948.9675298461974,163,30,731,704,7415.986861622051,290.62729149106457,791,19.336664572154074
119,10842,2.143046322604291,26869,53,0,2,773,58,1.4279761239262951,9757,1,138,3,505915.33583018836,5059.153358301884,102,1.9569893269132244
103,8403,9.658485491796775,3304,53,0,2,853,47,2.117966823210215,7562,3,42,8,87001.21781139399,870.01217811394,193,7.61121274516597
123,2239,524.023147792537,65330,1433,0,24,13394,47,830.977273128729,2115,577,175,197,2462.572806684283,317.17281891096343,119,36.11243496923608
64,20,348.4212501001585,29719,80,0,2,1544,43,835.1111487869537,19,1,64,17,67.2415803514721,0.17363420460157136,64,1.7811433741567533
759,93,522.5451326855064,27302,80,0,24,15764,59,889.1744328122304,239,79,869,934,3843.0058748797487,82.4684994427021,671,11.095867252960213
889,285,753.9786475306315,43820,8080,0,24,26190,101,849.1250285943064,303,59,874,982,1398.1132757009286,27.034188919679995,675,37.07700189762731
56,6135,3.6257629708536183,49071,53,0,2,1942,56,2.697923708445947,5521,1,97,10,169205.76577446895,1692.0576577446893,187,1.0954351647671374
510,73,105.4455654176622,55601,443,3,24,23906,115,968.574523838743,18,5,708,780,1686.8569217197044,40.372057740989405,882,83.06394864839112
734,184,287.2140985116681,23547,80,0,24,13468,72,3003.048719620315,44,68,958,931,4314.45280492338,45.83092956629592,717,35.859496248013365
118,2790,745.9599178765184,59354,23,0,24,13100,79,3733.9956682050347,1633,160,80,133,700.0560837680089,85.94871993002135,147,6.773720670542901
160,14487,5.359720378898669,58585,443,0,2,1610,49,1.2598311302580627,13038,2,181,11,270293.9514724615,2702.9395147246155,80,22.176820871516938
138,2396,3506.708252612811,62933,3389,0,24,14380,120,3818.6965732872864,1445,571,184,105,2735.119964366719,114.18482462734123,103,97.22446651253719
145,1726,4752.078276063396,54287,1433,0,24,6940,50,733.0337577852694,1023,584,181,154,868.0554510797415,242.416573307562,180,24.602283061899364
90,14976,2.333493268149672,8072,443,0,2,1282,33,2.6559737128768486,13478,2,80,14,641784.5812717994,6417.845812717994,89,2.0993428157417284
64,27,275.60969617119775,25585,993,0,2,3104,37,1087.3448819203904,11,1,64,17,91.28244445622413,0.6396863560591914,64,0.15032775176446225
64,6,122.43447270055418,17419,110,0,2,1331,55,236.84704215915107,20,1,64,8,23.77526665493405,0.63780528552148,64,0.9351371473514599
51,5825,5.941355631724424,1268,53,0,2,1884,42,1.5384169960403515,5242,3,182,15,98041.59792921448,980.4159792921447,74,16.929596604400313
189,856,591.75135459321,55251,23,0,24,14990,105,1875.147807219627,947,124,164,174,2084.275950451623,253.26071608062773,127,17.915676098355302
1385,518,584.8058753917899,45961,7777,0,24,56583,123,1971.2035651481208,125,51,1311,1387,2587.724221417372,107.26318906554808,1381,71.52988030014333
997,58,655.2533666306144,18815,443,0,24,14852,48,439.5982523725079,48,21,733,706,2849.7513560373663,58.829466814221064,685,2.369744133784837
152,1329,4595.630880442179,61580,3306,0,24,10692,117,1031.36045026972,944,443,149,114,5649.727806854671,605.7789806898148,147,33.550196992785246
182,5699,5.2054537737922955,19357,443,0,2,976,52,1.5120284398543915,5129,1,84,19,109481.32953735068,1094.813295373507,64,11.054793482565373
1139,104,200.65432345688873,64722,443,0,20,47512,78,510.4601238590125,51,48,630,877,2920.020798937356,10.566269586857818,563,128.8846243927982
104,1007,957.4874491609555,64627,22,0,24,16150,60,1039.837940525269,2266,575,171,100,643.8165966322338,116.14719541062193,100,16.66204571574437
109,9850,1.7106310890596184,50796,53,0,2,1318,41,2.176014158191476,8865,4,95,12,575810.884240086,5758.108842400859,172,10.710187900631103
156,2244,612.9577519562076,63860,3306,0,24,9219,127,5026.946493505243,803,291,182,194,7611.215196014776,127.21155094361909,179,4.64490577122669
80,1543,753.0849690735913,61410,1433,0,24,14348,77,1003.0083886173747,868,278,89,140,8691.20727261759,224.09729557735213,132,51.35685721078311
732,339,327.74226016305136,22255,443,0,24,11903,111,2862.746565160979,151,61,714,985,8913.224281630488,25.934649233735584,698,23.165862475493103
692,79,479.26509406323976,60262,80,0,24,36988,74,2264.6464210295762,22,11,918,671,1544.7495689820405,8.50801339286238,665,122.07989624601616
64,29,115.76132900638927,7639,143,0,2,3389,107,208.39830409109194,15,1,64,18,155.18798042319204,0.23237967396354706,64,3.629462721891576
800,93,212.4715117291692,64713,80,1,16,52287,92,1765.0439806213146,88,96,1122,716,708.3100495895933,21.990434193772764,476,226.98555660403474
769,247,1313.6335605163165,1574,8080,0,24,25556,114,986.1417445910822,74,39,812,813,14108.958550823369,24.626632475596153,651,19.17908111496561
186,2696,1242.5627756773345,59751,1433,0,24,10346,104,2477.190325317933,530,464,138,192,6298.8838810455545,958.8022638413254,160,24.27100344746109
64,6,565.4530300116955,40360,993,0,2,3414,119,942.1824731410161,19,0,64,38,145.31818269307516,1.2486126503004953,64,0.11966295647393062
64,24,621.1839613267441,28085,143,0,2,1616,109,149.7420763205712,22,0,64,36,21.11461754030976,0.15884778914776415,64,0.05611240249268664
1008,19,112.25949885681672,63692,80,3,21,52088,78,1435.214195409403,19,85,1031,1189,4424.608493408458,60.86832693246882,519,219.41460519455643
702,171,1195.6846120991793,49613,443,3,24,33283,111,1139.392948237031,98,95,848,659,1137.68818935689,60.850248322642166,793,184.27207971078133
691,113,135.3531209841279,54426,443,1,24,50683,103,458.44730458361283,48,34,941,625,8937.08918858262,6.360018753167942,532,119.26357696091225
1425,327,227.56842755777808,18260,7777,0,25,9735,80,1038.0966887948425,608,158,1415,1386,2531.4674188153776,354.7840747500604,1433,5.034652558592388
903,346,235.73281797206343,55656,80,0,24,14006,120,786.7525895053345,47,31,989,919,3929.7299433814837,35.569883727520406,750,20.480281873171776
719,293,489.3362311094913,25002,8080,0,24,9672,48,312.3988091187786,317,22,932,821,3046.261007816824,47.52484519301809,669,47.78146631674434
1344,964,358.01117248151405,49769,9999,1,24,53726,64,555.4142625063306,262,138,1459,1437,14445.892773568316,180.5969710646654,1361,15.55548349988672
1048,121,143.08666671490778,64665,80,3,23,65399,73,453.1731858599326,51,93,817,832,3248.0757670332487,35.38180237299409,445,202.23412447143815
70,7783,3.2722464381306198,46989,80,0,2,1285,51,5.856262927321212,7004,3,173,19,237848.83403972164,2378.4883403972162,180,14.366595436591851
1361,574,1430.9882111369811,21185,6666,0,25,63187,120,1102.9071769830953,689,33,1443,1385,2748.4904316186985,47.70575195248889,1224,23.315530139071335
87,1338,765.2659121829945,53866,3306,0,24,9792,45,788.3938249466452,1154,448,199,160,4357.907485847613,87.6614007414552,82,11.287640458737755
1326,769,264.6901642016891,1406,4444,0,24,50764,68,2023.5921549245643,334,41,1441,1328,3223.696216338485,227.08794680905484,1224,99.51294762133143
1390,121,298.3264423240233,51511,4444,1,25,45619,71,1152.8823874851983,790,110,1313,1388,10316.941254744144,165.54738997199956,1347,25.18562071163724
183,1911,920.7737937440047,55417,3306,0,24,5426,39,1631.230600825287,1902,441,187,154,1224.8548110185047,576.8218733525524,187,32.37442841620492
101,792,3215.7819018504315,62442,3389,0,24,8987,34,1430.0764419175812,568,513,169,196,3700.3121955703177,623.2629735990906,146,25.874322881483526
64,42,88.86541800382088,29325,143,0,2,2813,57,962.9945545234615,23,0,64,1,10.452042257266509,0.2153230755400845,64,1.0490273940787969
192,1379,3442.685820543615,61394,3306,0,24,4810,50,665.5593716561569,967,501,164,185,12941.23079690186,379.26662471871583,168,13.997094448801635
185,1792,4581.630587717219,56281,1433,0,24,10173,66,1849.7316194600585,1640,180,192,156,6813.5009663642095,1240.0813585685535,132,17.464489448996037
1137,139,357.5632276918721,50710,443,0,25,60472,85,994.2974059125266,87,98,642,922,3140.844495447337,5.850104050456625,532,172.13394955747202
144,2628,1949.3756667419543,61513,1433,0,24,9160,122,3173.071869528697,1210,369,143,122,2926.2877190682793,90.5706077355712,139,7.314350216634075
938,59,617.1723531753321,34311,8080,0,24,9376,84,2964.125135746832,92,69,734,846,9764.059966979978,124.20640388042418,772,79.45519972492907
73,9705,8.337283815352961,36860,53,0,2,1319,34,3.122113521398304,8734,1,174,3,116404.81738343144,1164.0481738343144,93,17.393942074331157
613,182,833.4976754069612,58738,53,1,22,28416,125,332.5614672999012,7,81,583,1118,4440.115212303117,24.27211974285272,667,179.28166829974123
191,9554,5.072855848167392,13543,80,0,2,680,42,7.788695573139904,8598,1,113,4,188335.72815697998,1883.3572815697996,126,0.8431651140004436
1124,73,176.90580604762755,57665,80,1,25,29799,64,844.4371790110457,25,73,1148,901,2966.295612331794,14.439219582665569,520,75.72552294017908
64,46,191.3744238320868,23547,53,0,2,3588,116,253.13684020484106,5,0,64,39,45.26664057904031,0.10123112343371225,64,1.149757182615814
153,2855,3197.0229902807846,53997,3306,0,24,9221,42,2024.6156798996942,1291,245,100,95,2331.0352805786915,122.09180528920373,168,18.413849359624678
1454,712,700.8125571837907,37759,6666,1,24,42921,52,934.2711201445001,166,84,1405,1400,11647.915703731494,168.35224678789876,1364,16.32555477814308
1328,881,335.9412897942069,3150,6666,0,25,62352,109,451.4202962622031,730,168,1496,1330,11365.098334790351,74.73895121261995,1386,4.307086843642806
64,48,380.6000776404997,5164,139,0,2,1175,119,455.64825588351454,10,1,64,24,37.01109389835891,0.7245038187218995,64,0.09513629034898492
162,10281,4.287933262917585,45896,443,0,2,840,53,5.332752203730233,9252,1,78,12,239765.85850603064,2397.6585850603065,193,3.959635563073417
64,32,434.93000013736327,29195,110,0,2,1404,57,205.2784547270467,20,0,64,7,48.413207911296304,0.8374286828552001,64,6.373627036301677
90,7404,9.208116834194106,33436,80,0,2,1220,56,1.0725223679603038,6663,4,63,8,80407.32033835014,804.0732033835013,123,3.2008730695528826
1366,635,947.0138928445695,57391,9999,0,25,57720,96,1473.804846782744,754,66,1320,1345,2487.006774358922,190.63872947421868,1326,10.876383855526178
64,16,122.60070986234342,5210,135,0,2,3625,87,141.8934060095245,28,0,64,8,101.19994295398917,1.9539026789761806,64,1.5740410982651352
145,1104,2299.518133444852,52818,22,0,24,13668,51,5152.120014927521,1074,339,105,166,1047.6134228005874,58.46615429896489,94,9.603404307261366
930,259,308.93501162918204,44721,443,0,24,20015,105,450.0464171972485,140,73,723,769,1160.1493874565376,95.9750767842012,895,5.037581375134229
64,6,566.7940837133464,33252,53,0,2,1302,44,422.3487325169415,16,1,64,4,87.6939186384292,0.7402325875353339,64,0.893817370077066
725,122,357.0163635448966,27017,443,0,24,27027,89,889.2006956309934,53,26,782,918,2457.3429998358856,85.38749441522933,650,10.254945572938636
541,165,110.90209455257833,61527,22,1,19,28848,84,310.5687685369784,99,25,1180,1009,1953.882503955702,6.683848439803532,950,151.4086717577827
1433,657,807.8554217812531,46447,8888,1,25,15417,46,1505.83915206804,607,161,1329,1334,4239.3193554940435,49.78160718322606,1210,139.37377722566936
121,711,713.814208768232,61408,22,0,24,4346,50,4961.854806131802,1279,400,146,149,2324.5086861787913,51.779612209452395,102,15.820950975447488
686,112,236.59628505805762,52860,80,0,22,38252,96,1130.9709553842563,5,50,777,787,3125.953959160428,62.0834940573324,411,454.9841363094773
1396,143,1501.9210209339824,12781,7777,1,24,18605,68,1522.2654471170229,526,51,1450,1385,27617.951546391258,24.381588476410816,1410,19.55240040594446
937,381,665.962674804513,1390,80,0,24,23089,96,718.9062519985664,112,36,988,848,3896.4549444358827,31.767185477742387,711,33.941684165241384
76,7923,5.043751610563135,58767,443,0,2,1463,33,7.55984048635505,7130,1,133,5,157085.45169843122,1570.8545169843123,172,44.90687804926842
187,8444,7.6092881325065145,27078,53,0,2,524,53,1.7345506616785105,7599,3,77,11,110969.6446363706,1109.696446363706,198,25.711051137371406
64,25,343.5574071451373,45090,23,0,2,3134,81,206.85671365898557,12,1,64,2,146.50789382661972,0.24245621482097532,64,1.5423710837866647
194,2856,5254.77141835366,63117,23,0,24,15531,95,4367.542659557754,694,117,86,136,5773.261991561133,541.5468088955749,91,25.237523382348407
702,299,335.9215048605564,37481,443,0,24,21887,118,430.2876666091396,271,78,906,716,5982.8424969864855,50.74210880234862,730,33.719561616823526
151,1721,781.1628720380647,64140,3306,0,24,5294,92,1601.3609526947266,2039,362,137,195,950.7372980692166,148.0230375152463,115,44.547452435453614
1086,172,299.8812820529114,62869,80,1,24,55387,117,200.9553391228713,28,6,795,700,1450.9572313791277,68.68805074432483,419,207.0492186046963
1308,346,932.3254953271236,53146,6666,0,25,46064,65,1207.8291256056118,88,82,1339,1337,2048.3845594485083,120.5911264827721,1202,1.4824036548746202
126,13799,5.9347885604373065,10328,80,0,2,986,34,3.0129559863136803,12419,3,122,19,232510.3895358189,2325.1038953581888,112,3.5483904396927564
